地址,岗位名称,地址,关键技术,公司名称,薪资,工作地点,岗位描述,时间要求,学历要求
https://www.zhipin.com/job_detail/4cb49f00520cd2921XN42t69F1JT.html?lid=B5F7OCzRk9.search.130&securityId=p0jZqFlbioULZ-c1w4dL1QyK9iqSzl1BYLebAW3UDOcrzF14hTBF2PPShqd0tBSqHObGLFurcxhV7QAX-o_t1_vOkpteKEmFCp5kayMkRJpM0vGOJrw~&sessionId=,（华为校招）24届实习生欢迎投递,https://www.zhipin.com/job_detail/4cb49f00520cd2921XN42t69F1JT.html?lid=B5F7OCzRk9.search.130&securityId=p0jZqFlbioULZ-c1w4dL1QyK9iqSzl1BYLebAW3UDOcrzF14hTBF2PPShqd0tBSqHObGLFurcxhV7QAX-o_t1_vOkpteKEmFCp5kayMkRJpM0vGOJrw~&sessionId=,"后端工程师,Java,",华为云计算,200-250元/天,上海浦东新区中宝盛达中心浦东新区金沪路951号4号楼,"（工作职责】
1、负责云计算、云管理平台相关的需求分析，系统设计，模块设计及核心框架/功能代码实现，能指导低级别的软件工程师完成软件开发，自验工作。
2、负责相关子系统及业务流程的优化重构，研发过程优化工作。
3、负责项目重点、难点的技术攻坚。
【任职要求】
1、最好拥有软件类产品开发工作经验，本科及以上学历。
2、熟悉C++/JAVA/PYTHON 语言至少一种，掌握常见的数据结构，算法，了解软件工程，敏捷开发流程等知识。
3、思维缜密，逻辑性强，具有挑战精神和前瞻性，良好的团队协作精神
base：深圳、杭州、苏州、南京、上海",5天/周 1个月,本科
https://www.zhipin.com/job_detail/d36f7d00fb281bc11XV53ti9EFpY.html?lid=B5F7OCzRk9.search.132&securityId=yCGSkeo5SbD6B-U1xkzFQ_Gslt8vMRWzVquZChXgY_xxd5nVvqaVFfqwB8t0jdyR2SKPmRwh_QSf8sJ-3hTrZAk-y3mIfrQFm2XugscFDkF6Fved&sessionId=,数据开发实习岗,https://www.zhipin.com/job_detail/d36f7d00fb281bc11XV53ti9EFpY.html?lid=B5F7OCzRk9.search.132&securityId=yCGSkeo5SbD6B-U1xkzFQ_Gslt8vMRWzVquZChXgY_xxd5nVvqaVFfqwB8t0jdyR2SKPmRwh_QSf8sJ-3hTrZAk-y3mIfrQFm2XugscFDkF6Fved&sessionId=,"SQL,Python,Shell,Kettle,HIVE,Impala,HDFS,,",艾瑞集团,150-200元/天,上海徐汇区徐汇万科中心H座3,"1、 协助团队跟进完善日常的数据调度监控事项，参与相应的ETL维护工作；
2、 协助维护数据团队内部工具产品的需求版本迭代、开发进展跟进及功能测试验证相关工作；
3、参与搭建PB级数仓平台，包括数仓的架构设计，模型设计，ETL流程设计等。
4、辅助完善团队的日常学习、培训、考评评价体系；
5、其他可能的产品数据运维相关的支持事项",4天/周 3个月,本科
https://www.zhipin.com/job_detail/b89bfc1b725889b13nF929u5Fls~.html?lid=B5F7OCzRk9.search.133&securityId=A6MNTTr9EA0JF-u15QWwe5ghhL2dyBTMndti9E3r-zPsxeNvghPwIh-AUz9fmJkTTWdyUQrZLcrcvM1DkQsPlhlgWcfPIokNxExrf4AWoaP4eRe5&sessionId=,C++开发实习岗,https://www.zhipin.com/job_detail/b89bfc1b725889b13nF929u5Fls~.html?lid=B5F7OCzRk9.search.133&securityId=A6MNTTr9EA0JF-u15QWwe5ghhL2dyBTMndti9E3r-zPsxeNvghPwIh-AUz9fmJkTTWdyUQrZLcrcvM1DkQsPlhlgWcfPIokNxExrf4AWoaP4eRe5&sessionId=,"C++,Python,系统开发,量化开发,",正心,300-500元/天,上海浦东新区上海市浦东新区财政局,"工作内容：
1. 参与低延时交易系统的性能调优。学习能够有效提升C++执行效率的技术，做简单的延时测试
2. 按要求完成服务器、网卡相关性能测试。编写python脚本分析测试数据，形成测试报告
3. 阅读速度优化相关技术文档
职位要求：
1. 本科及以上计算机或相关专业学历
2. 熟悉python, 能用python做数据分析 
3. 有出色的学习研究和分析能力
4. 可实习三个月以上，每周工作四天以上",4天/周 4个月,硕士
https://www.zhipin.com/job_detail/4cd0755d4ed5b9de1n1929S0FFpR.html?lid=B5F7OCzRk9.search.134&securityId=wrvBeHZtrDPtB-112qUqwsVOmeAG85vz8UBqGoXlLHKbd_qne5GPWkkPhioXwlTaTj5UFrLstXDecL-luonsgxC_67neyIQDbB9gtC8W6_kwRNfseD2-&sessionId=,u3d开发实习岗,https://www.zhipin.com/job_detail/4cd0755d4ed5b9de1n1929S0FFpR.html?lid=B5F7OCzRk9.search.134&securityId=wrvBeHZtrDPtB-112qUqwsVOmeAG85vz8UBqGoXlLHKbd_qne5GPWkkPhioXwlTaTj5UFrLstXDecL-luonsgxC_67neyIQDbB9gtC8W6_kwRNfseD2-&sessionId=,"游戏引擎,Socket技术,C#,C++,UGUI,Android,移动端,",里引科技,100-200元/天,上海徐汇区科技产业化大楼B座502室,"岗位职责：
1)了解U3D交互程序构架，会基础的Unity3d开发环境及周边工具；
2)设计客户端整体架构及技术方案规划，与公司已有3D功能模块对接；
3)使用Unity3d开发基于iOS/安卓手机以及web端3D视觉交互；
4) 针对Unity3D各个发布平台进行性能优化；
岗位要求：
1)相关专业毕业的优先，有项目经历的优先；
2) 熟悉Unity3D引擎架构设计(包括PC终端版本和ios平台、Android平台的移动终端版本)；
3) 熟悉.net、C#、C++语言及面向对象编程；
4)了解UGUI的使用，对UGUI的架构原理有深入的了解，熟悉资源assetbundle热更新优先；
5)熟悉网络Socket编程，精通网络实时同步技术者优先；熟悉开源物理引擎、导航寻路优化者优先；
6) 掌握3D性能瓶颈的分析方法；具有对3D场景进行效率分析和优化的能力及相关经验，如分步加载、模型拆分等。",5天/周 10个月,学历不限
https://www.zhipin.com/job_detail/d4d30ffd9f6f38c61XR82tW9GFVY.html?lid=B5F7OCzRk9.search.135&securityId=QbogS7NProMY9-R1hSYNmuq3ERohqTlS5h_7HNCf-k9m2Y8TDWFeKCTS-URhIeVTBlYfJ6rJvQ5tdIEFERs_mnU4EdrhTS6qodxTTT0L8zo6nH1f7AQ~&sessionId=,U3D开发(实习岗),https://www.zhipin.com/job_detail/d4d30ffd9f6f38c61XR82tW9GFVY.html?lid=B5F7OCzRk9.search.135&securityId=QbogS7NProMY9-R1hSYNmuq3ERohqTlS5h_7HNCf-k9m2Y8TDWFeKCTS-URhIeVTBlYfJ6rJvQ5tdIEFERs_mnU4EdrhTS6qodxTTT0L8zo6nH1f7AQ~&sessionId=,"C#,游戏引擎,NGUI,UGUI,",上海森瑞教育科技...,150-300元/天,上海虹口区鼎立大厦(长阳路)7楼,"岗位职责:
1、参与正在进行的项目的客户端开发工作，完成担任的功能模块
2、完成领导交代的其他工作。
岗位要求:
1、大三或研二在读学生，软件工程、计算机技术相关专业;
2、熟悉Unity引擎，有用Unity自行开发过小型项目者加分;
3、会使用C#语言，有良好的面向对象编程习惯:
4、有良好的数据结构与算法基础，对设计模式有一定了解;
5、熟悉UGUI/NGUI加分:
6、有学习热情、良好的职业规划:
7、能保证至少每周3-4天，不低于4个月的实习时间。",4天/周 3个月,本科
https://www.zhipin.com/job_detail/b6deb7ef91b3c1771nx-2dW6EFNW.html?lid=B5F7OCzRk9.search.136&securityId=yx_pnvnp6udgz-i1DUvHwEP39Bk5C9J_a2YaBMMiX3r6LzbTQVs5ABy31GUP2q3rG_AyId9yO7HAWf5GutbKwOomakEaJFTFJVST9iTT0tiEDE_hi08~&sessionId=,WEB/小程序/公众号开发(实习岗),https://www.zhipin.com/job_detail/b6deb7ef91b3c1771nx-2dW6EFNW.html?lid=B5F7OCzRk9.search.136&securityId=yx_pnvnp6udgz-i1DUvHwEP39Bk5C9J_a2YaBMMiX3r6LzbTQVs5ABy31GUP2q3rG_AyId9yO7HAWf5GutbKwOomakEaJFTFJVST9iTT0tiEDE_hi08~&sessionId=,"CSS,iOS,移动端,小程序,Web端,",上海鉴崧,150-300元/天,上海松江区棕榈广场(莘砖公路)701-2,"职位信息
1. 负责物联网平台前端系统开发，微信公众号/小程序/管理系统/物联网等；
2. 按照项目计划，按时提交高质量代码，完成开发任务
3. 具备良好的编程习惯、文档写作，需求分析、程序设计的能力
任职要求：
1.本科以上学历,计算机或相关专业, 具有项目经验优先； 
2.掌握HTML、CSS、JAVAScript、Ajax基础知识，能使用Vue技术栈进行业务开发，深入了解Vue、Vuex、Vue Route内部原理，熟练使用Koa、Express等。
3.熟悉页面优化，具备优秀的数据结构及算法处理能力。
4.有Andriod、IOS等移动设备跨终端、跨浏览器开发经历者优先考虑
5.掌握任一种后端开发者优先,例如 java/php/python/node;
6. 有良好的沟通能力与团队合作精神；",4天/周 6个月,本科
https://www.zhipin.com/job_detail/fb068279b8fafe061nx53Ny_FVNQ.html?lid=B5F7OCzRk9.search.137&securityId=UOSCWtFx4pWDh-a1Vs71A6E-cocKCWbIiHbXudFokuXmKfFpwBPXtwjs4Sdo2IvsScyKNGVmB6Lq4ieIzfcOi15wtTLZMptH6OOnhSQsPnX2rdWlJNI~&sessionId=,前后端开发人员(实习),https://www.zhipin.com/job_detail/fb068279b8fafe061nx53Ny_FVNQ.html?lid=B5F7OCzRk9.search.137&securityId=UOSCWtFx4pWDh-a1Vs71A6E-cocKCWbIiHbXudFokuXmKfFpwBPXtwjs4Sdo2IvsScyKNGVmB6Lq4ieIzfcOi15wtTLZMptH6OOnhSQsPnX2rdWlJNI~&sessionId=,"前后端开发人员,",麦链,180-220元/天,上海浦东新区港城集团·海立方科技园24号楼3楼,"该岗位招募实习人员;
有扎实的理论基础;
有项目经验优先;
努力上进,谦逊好学.",5天/周 5个月,大专
https://www.zhipin.com/job_detail/9761b41d5b79a6d71XJy0ty0GVZY.html?lid=B5F7OCzRk9.search.139&securityId=Pa4zv71p9ee9e-L1W43OL1YGBh05Y2ktiwZYObFt1c1rr5oXjALcNb-DfGKkIHx1NNPuCVVVWTjBINkwdPp6emcJclq-IFt979BHDV4eyoom4EDqeg~~&sessionId=,系统运维工程师实习岗,https://www.zhipin.com/job_detail/9761b41d5b79a6d71XJy0ty0GVZY.html?lid=B5F7OCzRk9.search.139&securityId=Pa4zv71p9ee9e-L1W43OL1YGBh05Y2ktiwZYObFt1c1rr5oXjALcNb-DfGKkIHx1NNPuCVVVWTjBINkwdPp6emcJclq-IFt979BHDV4eyoom4EDqeg~~&sessionId=,"系统运维,实施交付运维,",全星科技,200-250元/天,上海闵行区慧峰商务大厦801,"工作内容：
项目资料维护录入，项目实施辅助工作，系统功能配置，项目功能配置。
技能要求：
EXCEL熟练，打字快
对数据库SQL有掌握 MYSQL SQL_SERVER ORACLE任一
工作要求：
工作仔细、认真、责任心强，细心、耐心少说多想多做，具备建设性沟通能力。学习能力强，保持成长性。
学历参考：大学本科（普通高考统招、公办国内大学）、软件相关专业",5天/周 3个月,本科
https://www.zhipin.com/job_detail/400873d129c1ca7a1XVy09W0FlpV.html?lid=B5F7OCzRk9.search.140&securityId=uZ1zdPsERF341-I1PZYabebfKrZ4jsYz4DT9HaDaYLWNuIYq901UaKePGQPrq2gq3MBO8dquGiyGXz0lVjygw1UoxDMm6x7BJfl3MEe-H991bp-LNh4~&sessionId=,电子工程师（实习岗）,https://www.zhipin.com/job_detail/400873d129c1ca7a1XVy09W0FlpV.html?lid=B5F7OCzRk9.search.140&securityId=uZ1zdPsERF341-I1PZYabebfKrZ4jsYz4DT9HaDaYLWNuIYq901UaKePGQPrq2gq3MBO8dquGiyGXz0lVjygw1UoxDMm6x7BJfl3MEe-H991bp-LNh4~&sessionId=,"数字电路设计,模拟电路设计,AD9/AD10,Candence/Allegro,,,,",上海联影,200-250元/天,上海嘉定区上海联影医疗科技股份有限公司B区306,"工作内容：
1.医疗器械硬件系统架构设计，软硬件通信、运动控制方案制定；
2.基于FPGA、ARM架构开发医疗设备产品控制板卡；
3.伺服电机驱动控制系统硬件系统开发，底层驱动开发；
4.参与产品需求、系统方案制定，完成产品从开发到产品量产相关测试和认证支持工作。
经验要求：
1.良好的数字电路、模拟电路基础知识，有一定的实际项目开发经验；
2.熟悉伺服电机系统驱动，有一定的底层驱动和硬件控制电路开发经验；
3.有大型复杂设备系统开发经验尤佳。
学历要求：
1.研究生以上学历，电力电子与电力传动，电气工程及自动化，机电一体化相关专业；
2.良好的沟通协调能力，具备良好的领导能力；
3.良好的逻辑思维能力和大局意识。",3天/周 3个月,硕士
https://www.zhipin.com/job_detail/f6d29a45a5e6341e1XB73NS1FFJX.html?lid=B5F7OCzRk9.search.141&securityId=Z3LxSNvSYXAzR-b1o01pnVCRZfPxPmDQRr_sXUX1JQGMdQKzRDC-9OCFEFD43g8the9DuG_IeWCmDczPap8yKJOE3NxqkqLXrtK0MAG2-08IZAFhYQ~~&sessionId=,运维工程师（实习岗）,https://www.zhipin.com/job_detail/f6d29a45a5e6341e1XB73NS1FFJX.html?lid=B5F7OCzRk9.search.141&securityId=Z3LxSNvSYXAzR-b1o01pnVCRZfPxPmDQRr_sXUX1JQGMdQKzRDC-9OCFEFD43g8the9DuG_IeWCmDczPap8yKJOE3NxqkqLXrtK0MAG2-08IZAFhYQ~~&sessionId=,"计算机相关专业,IDC机房运维,",宽惠股份,180-200元/天,上海宝山区上海宝山科技网机房长江西路101号,"岗位职责：
1、 负责机房客户设备（服务器、交换机、防火墙、路由器、存储等）上/下架；
2、 机房公司所属网络设备的上/下架、安装及配合测试；
3、 负责机房内网线、光纤、专线、电源线等各种线缆的综合布线工作；
4、 配合客户方对设备进行维护、故障处理等工作；
5、 在客户授权下对客户的硬盘、内存、网卡等部件进行更换；
6、 对机房内客户托管机器设备以及公司自有设备进行日常维护巡检，保持机房运行环境的良好状态，总结成报表提交；
7、 进行机房机柜资源信息核查，记录并形成相关运维报表提交；
8、 代收代发及分类保管客户的设备及配件；
9、 突发异常事件及时上报（如机房电力、制冷、网络等异常情况）并协调处理；
10、领导交代的其他任务。
职位要求：
1、 计算机或相关专业优先；
2、 熟悉Windows/UNIX/Linux操作系统的基本使用；
3、 了解主流网络/安全产品配置(如: CISCO、H3C、华为 )；
4、 熟练使用微软office等办公软件.了解日常监控软件使用；
5、 有强烈的责任心，能够认真负责的完成任务；
6、 语言表达能力优秀，有一定的动手能力，为人踏实，能吃苦耐劳，
7、 家住宝山区长江西路附近的优先。
其他福利：节日福利、不定期培训及团队活动。",5天/周 3个月,学历不限
https://www.zhipin.com/job_detail/4305c0d838f699781XN439W8FVRQ.html?lid=B5F7OCzRk9.search.142&securityId=UjVHWTkM-drtz-d18gVT9vDn3UTH_TdnPV9zDym-GU3PRQv-OwfeXTLN5bm6D0iTKN847PJM5SRR0Ghb07y2ge_odciG2fBg6db9yq-3uGbUW1dqaQIR&sessionId=,客户应用工程师实习岗,https://www.zhipin.com/job_detail/4305c0d838f699781XN439W8FVRQ.html?lid=B5F7OCzRk9.search.142&securityId=UjVHWTkM-drtz-d18gVT9vDn3UTH_TdnPV9zDym-GU3PRQv-OwfeXTLN5bm6D0iTKN847PJM5SRR0Ghb07y2ge_odciG2fBg6db9yq-3uGbUW1dqaQIR&sessionId=,"图像识别经验,",上海迈威动力实业,150-200元/天,上海松江区上海市松江工业区新松江路1800弄3号,"客户现场设备软硬件部署 联调 模型优化 培训客户使用
视觉人工智能检测方向
能出差 部署现场办公 灵活办公",5天/周 3个月,大专
https://www.zhipin.com/job_detail/1d81599c70f67e061XF809i_GVVT.html?lid=B5F7OCzRk9.search.143&securityId=GEBS2MfRenCfM-g1ysmCdClFf-kv9plOCCh08-Xotae6TGpD9CZIznVoEhmV6-KcGZAufnsNIjtKDROFCyOFVbCiBKpAcMjq-R1VWXpYzN91s-toX-Q~&sessionId=,数据治理工程师（实习岗）,https://www.zhipin.com/job_detail/1d81599c70f67e061XF809i_GVVT.html?lid=B5F7OCzRk9.search.143&securityId=GEBS2MfRenCfM-g1ysmCdClFf-kv9plOCCh08-Xotae6TGpD9CZIznVoEhmV6-KcGZAufnsNIjtKDROFCyOFVbCiBKpAcMjq-R1VWXpYzN91s-toX-Q~&sessionId=,"计算机相关专业,ETL开发经验,",数兆科技,250-350元/天,上海松江区莘砖公路258号34号楼5层501室,"数据治理工程师
岗位职责：
1.参与公司大数据产品在客户侧落地的交付工作，与团队协作确保项目实施质量；
2.负责根据客户需求，为客户设计合理的数据采集方案、ETL方案，指导客户使用SDK完成数据接入；
3.负责客户接入数据的测试工作，跟进问题解决，保障数据质量可用；
4.负责根据需求场景，完成大数据平台的看板可视化配置、用户标签配置；
岗位要求：
1.大专及以上学历，大数据及计算机相关专业优先；
2.熟悉数据平台建设、数据可视化或数据测试相；
3.有良好的沟通能力和逻辑思考能力，能够推动解决客户的问题，并能够承受一线客户的压力；
4.工作耐心、细致，能沟通和处理客户关系优先；",5天/周 12个月,大专
https://www.zhipin.com/job_detail/56c6b108f7dfef911XZ70tm8EFFU.html?lid=B5F7OCzRk9.search.144&securityId=7qtcIkQtJoL4Z-L17AmA7o2lbtSq7FYveC4YoXxLyoIj85pdV8IJ8NN6gzSA34InqAa4JdO3VgBdkTReUF_kU6p7h7nzjJWJhoVnj17oUAB-9BbKTw~~&sessionId=,初级软件工程师（实习岗）,https://www.zhipin.com/job_detail/56c6b108f7dfef911XZ70tm8EFFU.html?lid=B5F7OCzRk9.search.144&securityId=7qtcIkQtJoL4Z-L17AmA7o2lbtSq7FYveC4YoXxLyoIj85pdV8IJ8NN6gzSA34InqAa4JdO3VgBdkTReUF_kU6p7h7nzjJWJhoVnj17oUAB-9BbKTw~~&sessionId=,"C++,",上海诺之嘉,200-250元/天,上海闵行区上海诺诚电气股份有限公司南沙路68号,"1、应届本科及以上学历，计算机、通信、电子或相关专业； 
2、熟练掌握C/C++或C#语言开发技能；
3、熟悉基本的软件开发流程，熟悉软件工程
4、有较强的学习能力和沟通能力,具备良好的合作和敬业精神；",7天/周 2个月,本科
https://www.zhipin.com/job_detail/a344a52878139b5c1nN73Nq7EVVV.html?lid=B5F7OCzRk9.search.145&securityId=DtSrP9YF9Htou-k1ZTlJgvna06rEH5MWz14sn1rdtUvU8GHifrY_OVG6J1PtrycUTxtfbtYkaZZRhxkF0YXSuojW9qwCIxi1zZ7RHAg6GV1OYyiKr4hZ&sessionId=,电子硬件工程师（实习岗2名）,https://www.zhipin.com/job_detail/a344a52878139b5c1nN73Nq7EVVV.html?lid=B5F7OCzRk9.search.145&securityId=DtSrP9YF9Htou-k1ZTlJgvna06rEH5MWz14sn1rdtUvU8GHifrY_OVG6J1PtrycUTxtfbtYkaZZRhxkF0YXSuojW9qwCIxi1zZ7RHAg6GV1OYyiKr4hZ&sessionId=,"单片机开发,",光交澳,300-500元/天,上海浦东新区张江集电港1号楼(西北门)106,"1、辅助团队完成产品元件选型、原理图设计；
2、负责完成电路板PCB布局设计；
3、负责硬件焊接调试，协助完成电路板测试程序开发；
4、参与编写相关开发、测试相关文档；
5、参与团队其它事务；
任职要求：
1、电子、机械电子、自控、仪器仪表、机器人等相关专业，本科大四或研究生二年级以上（限上海高校）；每周保证有32小时以上在公司工作；
2、熟练使用至少一种EDA软件，Altium Designer，Mentor，Cadence等，有双层板以上设计经验；有智能硬件项目开发经验优先；
3、熟悉MCU或ARM嵌入式系统及其周边电路设计，具备很强的电路分析能力，能独立设计电路优先；
4、了解器件选型规则，熟悉硬件产品开发，测试流程，能够手工焊接样品板；
5、动手能力强，有创新及团队合作精神，有“挑战杯”等相关智能大赛经验优先；",4天/周 2个月,本科
https://www.zhipin.com/job_detail/585ce0f986a6f5cf1Xd429S8ElFU.html?lid=B5F7OCzRk9.search.146&securityId=PsY5QlfJKdIMl-01kALTh_LQa0JI9jCn72NEE1hJ_Ov6eBTGUujhPi34Jbq099sOgf8Ai4ncf2RsOf5m7LG3YP9knBOcNDIULEx7ZGo5UuA88MdZ&sessionId=,研发工程师/管培生/暑期实习生,https://www.zhipin.com/job_detail/585ce0f986a6f5cf1Xd429S8ElFU.html?lid=B5F7OCzRk9.search.146&securityId=PsY5QlfJKdIMl-01kALTh_LQa0JI9jCn72NEE1hJ_Ov6eBTGUujhPi34Jbq099sOgf8Ai4ncf2RsOf5m7LG3YP9knBOcNDIULEx7ZGo5UuA88MdZ&sessionId=,"高分子材料,橡胶材料,塑料材料,",上海未蓝,150-190元/天,上海嘉定区上海未蓝工业技术有限公司7幢,"在这里，你将与清华、复旦名师共事，你将会参与公司的材料研发、产品升级，我们助力你成为产品经理、材料专家！
本岗位实习生、应届生都招哦！
岗位职责：
1.收集相关产品动态信息和市场信息，参与公司新品规划战略制定；
2.根据客户及市场产品开发需求，制定开发细则，与国内外供应商共同推进完成产品开发；
3.参与研发项目的整个生命周期，包括产品的技术标准整理，详细设计、试样以及量产等环节；
4.协助研发部门其他日常工作。
任职要求：
1.全日制本科及以上学历；
2.英语四级以上，有一定的专业英语基础，能读写英文文献；
3.高分子材料科学与工程、橡胶加工工艺、材料科学等相关专业
4.熟练使用橡胶加工的实验设备，掌握橡胶的基本性能测试方法；
5.熟练使用office等办公自动化软件；
6.有上进心、责任心、敬业精神，良好的团队合作精神和沟通能力。",5天/周 2个月,本科
https://www.zhipin.com/job_detail/f1946df99c59c3851Xd_39S0F1NV.html?lid=B5F7OCzRk9.search.148&securityId=FWjUQ1hQNUj3L-S12amJoAslONW_Dxh6rXZS_iBx_FhECiMD_GeCRuDN5aFaeA6Do0sh3zNvUbYV0rlhkBvdo4sjdATWkQ8eCrPzjUG33I0fYO90e4A~&sessionId=,开发工程师实习生,https://www.zhipin.com/job_detail/f1946df99c59c3851Xd_39S0F1NV.html?lid=B5F7OCzRk9.search.148&securityId=FWjUQ1hQNUj3L-S12amJoAslONW_Dxh6rXZS_iBx_FhECiMD_GeCRuDN5aFaeA6Do0sh3zNvUbYV0rlhkBvdo4sjdATWkQ8eCrPzjUG33I0fYO90e4A~&sessionId=,"Java,Python,深度学习算法,机器学习算法,Spark,,,,",达美乐中国,120-190元/天,上海徐汇区徐汇日月光中心A座8楼,"1、负责公司大数据平台和分析型产品；
2、对公司系统的数据进行数据分析；
3、为大数据的全生命周期提供服务，覆盖数据产生，传输，建模，统计分析，实验评估，可视化的全流程；
4、构建设计良好的数据流、数据仓库、调度系统、查询引擎，数据服务、分析系统、流程规范，数据工具/产品，降低数据的使用门槛，保证系统稳定高效运行，以实现数据的价值。
职位要求：
1、有良好python 编程基础；
2、对数据敏感，善于从数据中发现问题，提出假设并使用数据进行验证；
3、有机器学习相关算法基础；
4、对分布式计算平台有基础，如 Hadoop，Spark，Hive，Clickhouse，finebi，kylin等优先。
5、计算机科学与技术，统计学，数据专业毕业",4天/周 10个月,本科
https://www.zhipin.com/job_detail/79d82a0655e99bd41n1_29W4E1BS.html?lid=B5F7OCzRk9.search.150&securityId=eMbE-ox3v1V4A-_1yuyQA0amidaCFwOSLeC5hPTm2Nl0aNN36EQu2yEvs7D7-v4Yu8UtSEhCMsFJadNxnqljPoBrFfw8uY5kvWREwgJCznVq_DwLDqyGEfFXOJZ9-UIIIBQNnAkPhTcu3Zpo9wipwuY~&sessionId=,后端开发工程师实习生,https://www.zhipin.com/job_detail/79d82a0655e99bd41n1_29W4E1BS.html?lid=B5F7OCzRk9.search.150&securityId=eMbE-ox3v1V4A-_1yuyQA0amidaCFwOSLeC5hPTm2Nl0aNN36EQu2yEvs7D7-v4Yu8UtSEhCMsFJadNxnqljPoBrFfw8uY5kvWREwgJCznVq_DwLDqyGEfFXOJZ9-UIIIBQNnAkPhTcu3Zpo9wipwuY~&sessionId=,"数据结构,网络协议,后端开发,Linux,",乌托邦,400-600元/天,上海闵行区家乐福(浦江店)家乐福旁,"1、负责分布式（去中心化）存储产品的开发和测试工作；
2、参与去中心化存储领域前沿技术的调研并在项目进行落地；
3、开发真正创新的和以太坊深度集成的去中心化存储、KV数据库；
4、不断提升服务性能，满足业务高并发、低延迟的严苛访问要求，不断完善系统功能，满足业务多样化的应用场景。
任职要求
1、有较强的学习能力，分析能力和解决问题能力；
2、 过关的英文阅读能力，无障碍理解英语的技术材料；
3、有区块链相关知识者优先；
4、熟悉IPFS、Filecoin、Arweave、Swarm、Storj、Sia，视作加分项；
5、有分布式集群、并行计算(任务调度，资源管理)、文件系统、存储、等领域开发经验者优先；有可靠性、性能、容灾备份、安全设计经验者优先；
6、开源项目贡献者优先。",5天/周 6个月,本科
https://www.zhipin.com/job_detail/3ae328a90b779a541XJ92du7EFFZ.html?lid=B5F7OCzRk9.search.151&securityId=utnbTSDf978Hu-b1QuwtV2MMsU8hYpbK40ygvQI9HFrwMOikYsMbtTe3dxO8eG9n-KzWqhF5TOB1tgRHFpXoZi0cyraN5YnN0zg216bKTAINssuO8AHU4QHpBPsKgEyxPrY7MU1QAec17ioaOxdHPoY~&sessionId=,C++开发工程师（实习生）,https://www.zhipin.com/job_detail/3ae328a90b779a541XJ92du7EFFZ.html?lid=B5F7OCzRk9.search.151&securityId=utnbTSDf978Hu-b1QuwtV2MMsU8hYpbK40ygvQI9HFrwMOikYsMbtTe3dxO8eG9n-KzWqhF5TOB1tgRHFpXoZi0cyraN5YnN0zg216bKTAINssuO8AHU4QHpBPsKgEyxPrY7MU1QAec17ioaOxdHPoY~&sessionId=,"C++,计算机相关专业,Qt项目开发经验,英语读写能力良好,",芯瑞微,200-300元/天,上海浦东新区临港集团智菁科技中心创新魔坊一期6号楼6楼,"岗位职责：
1.辅助软件产品进行设计,开发,调试,支持和维护；
2.编写软件开发相关文档；
3.公司安排的其他任务等。
岗位要求：
1.计算机、微电子、电子工程等相关专业；
2.熟悉C/C++、QT开发语言；
3.了解数据结构、常用算法；
加分项：
4.有数学或编程竞赛经历的优先；
5. 有项目经验者优先。",4天/周 3个月,本科
https://www.zhipin.com/job_detail/277f504cb157fab71Xdy2du6EVtU.html?lid=B5F7OCzRk9.search.152&securityId=ZLIk9MBeLMf2g-019BGRrsZoOZTQnjR3C-TPiyDuBPrRjTtwSgVkeTQndCEYqitJRFoIRzxpZ3a362ZzoNxwQgUmKsNzxLVApufORsX9aj9ij6eXSc8~&sessionId=,软件开发工程师实习生,https://www.zhipin.com/job_detail/277f504cb157fab71Xdy2du6EVtU.html?lid=B5F7OCzRk9.search.152&securityId=ZLIk9MBeLMf2g-019BGRrsZoOZTQnjR3C-TPiyDuBPrRjTtwSgVkeTQndCEYqitJRFoIRzxpZ3a362ZzoNxwQgUmKsNzxLVApufORsX9aj9ij6eXSc8~&sessionId=,".NET,.NET Core,C#,计算机相关专业,.NET开发经验,,",挚世科技,160-250元/天,上海嘉定区优房商务中心19楼,"要求：
1.熟练掌握.NET、C#、SQL等开发语言
2.熟练掌握SQLServer数据库操作
3.较好的沟通和理解能力
4.吃苦耐劳",5天/周 11个月,大专
https://www.zhipin.com/job_detail/1ab518b348ce4d291Xd62dS1EVpZ.html?lid=B5F7OCzRk9.search.153&securityId=lzImF6XpTo_tg-y1pwl-Y7VsYwOS4DMfabit_3TiC1PGfu9nXbH9Mz3BoFtSEwW4wLg_5lhXzDNqvk5XF1RtU3EB__guslIhzjVPkTORA11ic4ulrA~~&sessionId=,c++开发工程师（实习生）,https://www.zhipin.com/job_detail/1ab518b348ce4d291Xd62dS1EVpZ.html?lid=B5F7OCzRk9.search.153&securityId=lzImF6XpTo_tg-y1pwl-Y7VsYwOS4DMfabit_3TiC1PGfu9nXbH9Mz3BoFtSEwW4wLg_5lhXzDNqvk5XF1RtU3EB__guslIhzjVPkTORA11ic4ulrA~~&sessionId=,"C++,多线程,",伯兄投资,400-800元/天,上海徐汇区航汇大厦B座,"职责描述：
负责高性能交易系统和低延迟系统开发
任职要求：
1.       211或985全日制本科计算机、EE专业毕业
2.       熟悉C++特别是C++11的多线程程序开发，有实习经验加分
3.       对构造低延迟高性能计算系统有兴趣
4.       对一门以上脚本语言有了解（Python、Ruby、Lua或者Perl），不要求精通
5.       对于基本算法和数据结构有深刻的理解",5天/周 3个月,本科
